section,root,menu_path,slug,page_title,url,position,kind,title,characters,sha256,preview
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 部署指导 > 单点部署,ide-ohpm-deploy-single-instance,单点部署,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-deploy-single-instance,6,note,,149,8a013908e5bc19c8ead5577cb690aa892abbfdbd55f3b240820cec0a8ed72ae4,Windows系统： 关闭当前窗口，重新开启一个窗口。 Linux系统或Mac系统： 在命令行中执行刷新命令：当shell为bash时执行 source ~/.bashrc 或者 . ~/.bashrc ；当shell为zsh时，执行 source ~/.zshrc 或者 . ~/.zshrc 。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 部署指导 > 多实例部署,ide-ohpm-deploy-multiple-instances,多实例部署,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-deploy-multiple-instances,1,note,,134,28a6d6575e3044b2f2f0e94ae198bb2eae7e3d4d989d28fc0a2f5ce046be9871,ohpm-repo私仓不允许在Linux或macOS系统中使用root用户启动，请使用普通用户安装运行。 只有db存储为mysql且store存储为sftp或者custom时，才支持多实例方式部署。本章节多实例部署以db存储为mysql，store存储为sftp为例。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 部署指导 > 多实例部署,ide-ohpm-deploy-multiple-instances,多实例部署,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-deploy-multiple-instances,2,note,,188,980b705b80929479215012d802df92246cda50ad85814cf04c8df96a01582e34,确保sftp服务端口能够被外部机器访问。 sftp服务的读写用户应该指定相同的存储根目录。 ohpm-repo和Node.js的配套版本如下： ohpm-repo 5.4.4之后版本，推荐使用Node.js 24.x版本。 ohpm-repo 5.4.4及之前版本，当数据存储类型为mysql且文件存储类型为sftp模式时，支持Node.js版本范围为[18.
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 部署指导 > 多实例部署,ide-ohpm-deploy-multiple-instances,多实例部署,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-deploy-multiple-instances,3,caution,,30,773d6e0e28b737e3cd6a6197c0a9c9ebb1a190c401df8fc1c996a4af716fb2a8,针对Linux和Mac系统，建议使用bash作为命令行界面。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 部署指导 > 多实例部署,ide-ohpm-deploy-multiple-instances,多实例部署,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-deploy-multiple-instances,4,caution,,315,f5ff3790ec93eef373be70556fd0c7a3719dcd0d27e3aa8493abf35df9f77c26,1、ohpm-repo文件的存储路径为： <sftp服务器配置的存储根目录> +<store配置的 path 路径>，其中path只支持相对路径，必须以/开头。例如sftp服务器存储根目录为/user/sftp/data，store中 path 配置的路径为/source，故最终ohpm-repo文件存储路径为/user/sftp/data/source。 
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 部署指导 > 多实例部署,ide-ohpm-deploy-multiple-instances,多实例部署,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-deploy-multiple-instances,5,note,,59,ade8884361c59848cc9873f65fe642598a7d37f5fa229cafe70defe64bab4e21,不配置参数--config，则默认使用ohpm-repo解压目录中conf目录内自带的配置文件config.yaml。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 部署指导 > 多实例部署,ide-ohpm-deploy-multiple-instances,多实例部署,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-deploy-multiple-instances,6,note,,149,8a013908e5bc19c8ead5577cb690aa892abbfdbd55f3b240820cec0a8ed72ae4,Windows系统： 关闭当前窗口，重新开启一个窗口。 Linux系统或Mac系统： 在命令行中执行刷新命令：当shell为bash时执行 source ~/.bashrc 或者 . ~/.bashrc ；当shell为zsh时，执行 source ~/.zshrc 或者 . ~/.zshrc 。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 部署指导 > 多实例部署,ide-ohpm-deploy-multiple-instances,多实例部署,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-deploy-multiple-instances,7,note,,75,4e747c32e93da53b24f1e434243d2c222b6d166c2f21b9e65228c84bbd8b52dd,该命令用来打包备份ohpm-repo的<deploy_root>/conf，<deploy_root>/meta目录，并在命令行工作目录下生成压缩包。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 部署指导 > 多实例部署,ide-ohpm-deploy-multiple-instances,多实例部署,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-deploy-multiple-instances,8,note,,99,1cf3e4314a8f49683850602ce78baceca803d5d8063ef18852d10d8405647d8a,<file_path>： 参数指定备份压缩包地址。 --deploy_root： 指定部署根目录，用于存储ohpm-repo启动时生成的文件，默认使用 <现有用户home目录>/ohpm-repo。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 部署指导 > 多实例部署,ide-ohpm-deploy-multiple-instances,多实例部署,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-deploy-multiple-instances,9,note,,43,5d7eb51dc9c69b53163c4761045731d3ba92af919e1a751f63e101e4ea28f7ae,在进行该配置前需要将ohpm-repo工具bin目录配置到 系统环境变量 path中。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 部署指导 > 多实例部署,ide-ohpm-deploy-multiple-instances,多实例部署,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-deploy-multiple-instances,10,note,,73,7f560416835940566c17f58b0914eacf53267cea3a358d82d78a5a6b0919538a,当mysql或sftp服务与ohpm-repo部署在同一服务器上时，请将mysql和sftp的启动命令放在ohpm-repo start命令之前。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 部署指导 > 多实例部署,ide-ohpm-deploy-multiple-instances,多实例部署,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-deploy-multiple-instances,11,note,,73,7f560416835940566c17f58b0914eacf53267cea3a358d82d78a5a6b0919538a,当mysql或sftp服务与ohpm-repo部署在同一服务器上时，请将mysql和sftp的启动命令放在ohpm-repo start命令之前。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 页面功能介绍 > 前台页面,ide-ohpm-web-front-page,前台页面,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-web-front-page,1,caution,,110,301b54d64ac72665ea39b796824f63860ac86c02b62f9075b4d86de7d702677a,ohpm-repo私仓从5.0.2版本开始，新增接口防重放攻击机制。请保持ohpm-repo私仓部署的服务器与访问ohpm-repo私仓管理界面的客户端机器时间同步。如出现访问页面报错“非法请求”，请参考 FAQ 解决。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 页面功能介绍 > 前台页面,ide-ohpm-web-front-page,前台页面,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-web-front-page,2,note,,94,7eaca03e9e012234fbf357abf751b08834e31c16fe666150d7a34646056c9991,ohpm-repo会自动创建默认管理员账号，账号名称：admin，账号密码：12345Qq!。为保证ohpm-repo账号安全，该账号在首次登录时，强制修改该密码，请设置新密码后重新登录。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 页面功能介绍 > 个人中心主页,ide-ohpm-web-user-center,个人中心主页,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-web-user-center,1,caution,,28,42c35d53b756663f397b3280a590e623b6649428d00770cd95af6a81756b5446,为保障账户安全，请勿使用简单或重复密码，并定期更换密码。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 页面功能介绍 > 仓库管理,ide-ohpm-depot-management,仓库管理,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-depot-management,1,note,,125,35734c8fb68164902b7f1402be484a1b5cb74cb80e850f811de16bb181ac68fa,HttpProxy、HttpsProxy和uplinks仓库地址有关，与搭建的代理服务器协议无关。若uplinks仓库地址是http协议，则选择HttpProxy配置代理；若uplinks仓库地址是https协议，则选择HttpsProxy配置代理。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 页面功能介绍 > 组织管理,ide-ohpm-organization,组织管理,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-organization,1,caution,,52,98a1e48769b2122604e16302311a3172ebf75b99b9d87d9253c44a657977bad6,在发布HAR/HSP包时，建议将组织名称包含在包名（package_name）中，便于管理和识别三方库。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 页面功能介绍 > 操作日志,ide-ohpm-repo-operation-log,操作日志,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-repo-operation-log,1,caution,,86,b69ab6221f8180c33073bdcc398392c2f18b4db5071e13a02049a0c5c1fd6288,操作日志的数据每隔一天会定时清除，默认保留100天内的操作日志数据，数据保留时间可通过config.yaml中配置项 operation_log_retention 设定。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 常见问题FAQ,ide-ohpm-repo-faq,常见问题FAQ,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-repo-faq,1,caution,,142,232b5586023276bf30de112ce201db5e2aa4d1a4da1d47cf10dc86ffb94246bc,ohpm-repo部署目录默认路径如下： Windows系统默认路径 ：~/AppData/Roaming/Huawei/ohpm-repo Linux/macOS系统默认路径 : ~/ohpm-repo ohpm-repo部署目录和ohpm-repo解压目录不要放在 同一目录 中。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 数据迁移,ide-ohpm-repo-data-migration,数据迁移,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-repo-data-migration,1,caution,,51,640f5a5858c03c49888d3b0ed7e1a6c745cf18fc5a65c86c013a3a9b0738a97f,如果不迁移所有的包，您可以在第2步生成的pkgInfo_xxxx.json文件中删除掉不需要下载的包。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 数据迁移,ide-ohpm-repo-data-migration,数据迁移,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-repo-data-migration,2,caution,,46,7feac5b83a2907d8451b3be0a5c2badb66eeb71a9f608123ac9242cacac113f8,修改db和store配置项后，需要您在配置文件中同时配置新的<deploy_root>目录。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 数据迁移,ide-ohpm-repo-data-migration,数据迁移,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-repo-data-migration,3,caution,,158,17f5fc4858868876d552bee2653fed5f23ed95a33466a3793600a1b9c6a4a77f,若需要部署在新机器上，将上面ohpm-repo导出的 export_userInfo_xxx.zip 、 batch_download_xxx.zip 和 packagePermission_xxx .json 文件传到需要部署的机器中。 需要先导入DB数据，再进行批量上传，避免上传时找不到对应的用户和组织而报错。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 数据迁移,ide-ohpm-repo-data-migration,数据迁移,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-repo-data-migration,4,note,,227,3f8e56764825193f3c1c4fe3ab1b2657e3f5f05dcad89773e4d38260ae3ff307,'--clean-db' 表示在导入数据前会清空所有表数据，包括启动ohpm-repo时默认生成的admin用户。 如果不配置 '--clean-db'，导入过程中可能存在相同数据，默认会以兼容的方式跳过该数据的导入。例如：存在相同的admin用户，数据库中原本存在的admin用户假设为A1，导入数据中的admin用户设为A2。默认保留A1，如果A2的id在
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 数据迁移,ide-ohpm-repo-data-migration,数据迁移,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-repo-data-migration,5,note,,194,8d3909b80df1eec8a48769d4d4121bc8d2ddc539aab3b7aed463e952004742e0,1. 在batch_publish命令后面可以配置“--force”，如果进行批量上传时某个包的组织在ohpm-repo中不存在，将任意选取ohpm-repo中一位管理员用户作为组织负责人，自动创建组织。 2. 当批量上传的zip文件中仅包含一个仓库目录，可在batch_publish命令后面配置--target-repo <string>，指定所有包上传至
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 版本升级 > 1.0.1升级至2.X.X/5.X.X版本,ide-upgrade-101_to_2xx,1.0.1升级至2.X.X/5.X.X版本,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-upgrade-101_to_2xx,1,caution,,68,fb9a86a2ff815d221a8aaeebdd44c3618c9dcb71a3243aaf6ebda8ec1165cc44,若您想在其他目录使用ohpm-repo，请将对应版本ohpm-repo工具包解压目录中bin目录的路径配置到 系统环境变量 path中。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 版本升级 > 1.0.1升级至2.X.X/5.X.X版本,ide-upgrade-101_to_2xx,1.0.1升级至2.X.X/5.X.X版本,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-upgrade-101_to_2xx,2,note,,259,aa9b95efe5d306111904af1abad19c33d302ff94366fb709232d5e93f1d663c4,如果ohpm-repo版本1.0.1使用的配置文件，配置项均为默认项，则无需移植配置文件信息，直接执行下一步启动操作。 旧版本1.0.1配置文件路径为：`<deploy_root>/conf/config.yaml`；新版本2.X.X配置文件路径为：<2.X.X版本ohpm-repo解压目录>/conf/config.yaml。 <deploy_root>：
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 版本升级 > 1.0.1升级至2.X.X/5.X.X版本,ide-upgrade-101_to_2xx,1.0.1升级至2.X.X/5.X.X版本,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-upgrade-101_to_2xx,3,note,,77,07e32c8f20ab6d9a973c89500a81608aba026b2728db69998376aca738b99db1,版本1.1.0开始，新增参数api_timeout。 版本升级时，参数信息会有变化，具体信息可在<解压目录>/conf/config.yaml文件中获取。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 版本升级 > 1.0.1升级至2.X.X/5.X.X版本,ide-upgrade-101_to_2xx,1.0.1升级至2.X.X/5.X.X版本,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-upgrade-101_to_2xx,4,caution,,146,261232772cbee6d51f5c4b6e038410064c41f23e61a6e3aa94145361aa58c32f,在ohpm-repo 2.0.0版本中，listen的默认值已更改为 listen : 0.0.0.0:8088，如果listen的host配置为0.0.0.0，则字段store.config.server不可省略 ，必须 配置为详细地址，例如 http://localhost:8088 。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 版本升级 > 1.0.1升级至2.X.X/5.X.X版本,ide-upgrade-101_to_2xx,1.0.1升级至2.X.X/5.X.X版本,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-upgrade-101_to_2xx,5,caution,,64,8489bc65d40c8bdc8ac59f26031d0653b132df97e37ee7b0e975fe567b4f3bc4,在使用新部署目录时，旧版本部署目录中meta文件一定要迁移到新版本部署目录中，否则使用meta加密组件加密的数据无法被正确解密。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 版本升级 > 1.0.1升级至2.X.X/5.X.X版本,ide-upgrade-101_to_2xx,1.0.1升级至2.X.X/5.X.X版本,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-upgrade-101_to_2xx,6,note,,86,895f21a1803e61744c0eb2694fb3550ea7ed037c154d2967b4fe477517581fd9,Windows系统： 关闭当前窗口，重新开启一个窗口 Linux系统或Mac系统：在命令行中执行刷新命令： source ~/.bashrc 或者. ~/.bashrc 。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 版本升级 > 1.0.1升级至2.X.X/5.X.X版本,ide-upgrade-101_to_2xx,1.0.1升级至2.X.X/5.X.X版本,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-upgrade-101_to_2xx,7,note,,49,ff37fd7cdafab86a5f4d2a95b39c00451f550e989e0f6c150bd89f903c561e9c,版本升级之前，如果浏览器中已访问ohpm-repo页面，版本升级之后请刷新ohpm-repo页面。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 版本升级 > 1.1.0升级至2.X.X/5.X.X版本,ide-upgrade-110_to_2xx,1.1.0升级至2.X.X/5.X.X版本,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-upgrade-110_to_2xx,1,caution,,111,360ad35cf3cca9b52bbd821c233aded6e20ea5b26dc6ffd37e519e05a06c1d3d,如果部署的是多实例，升级前需要停下所有机器中的ohpm-repo服务，再进行升级操作。 若想在其他目录使用ohpm-repo，请将对应版本ohpm-repo工具包解压目录中bin目录的路径配置到 系统环境变量 path中。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 版本升级 > 1.1.0升级至2.X.X/5.X.X版本,ide-upgrade-110_to_2xx,1.1.0升级至2.X.X/5.X.X版本,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-upgrade-110_to_2xx,2,caution,,239,ac81f32ce709c80a01d72f5621d432116e37c53d8ed61ba0d90a62d99667df13,如果ohpm-repo版本1.1.0使用的配置文件，配置项均为默认项，则无需移植配置文件信息，直接执行下一步启动操作。 旧版本1.1.0配置文件路径为：<deploy_root>/conf/config.yaml；新版本2.X.X配置文件路径为：<2.X.X版本ohpm-repo解压目录>/conf/config.yaml。 <deploy_root>：oh
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 版本升级 > 1.1.0升级至2.X.X/5.X.X版本,ide-upgrade-110_to_2xx,1.1.0升级至2.X.X/5.X.X版本,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-upgrade-110_to_2xx,3,caution,,153,285fa0582aa071ebb7c237cbfb657316a732553d360b994018c864a7b0939a2c,如果1.1.0版本ohpm-repo的部署目录deploy_root使用的是默认路径，即可省略此操作。 <deploy_root>：ohpm-repo部署目录： windows系统默认路径: ~/AppData/Roaming/Huawei/ohpm-repo 其他操作系统默认路径：~/ohpm-repo
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 版本升级 > 1.1.0升级至2.X.X/5.X.X版本,ide-upgrade-110_to_2xx,1.1.0升级至2.X.X/5.X.X版本,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-upgrade-110_to_2xx,4,note,,77,07e32c8f20ab6d9a973c89500a81608aba026b2728db69998376aca738b99db1,版本1.1.0开始，新增参数api_timeout。 版本升级时，参数信息会有变化，具体信息可在<解压目录>/conf/config.yaml文件中获取。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 版本升级 > 1.1.0升级至2.X.X/5.X.X版本,ide-upgrade-110_to_2xx,1.1.0升级至2.X.X/5.X.X版本,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-upgrade-110_to_2xx,5,caution,,147,d2094e98e91934fb963bbabecf40d303db0a7874507cd25ae4ef727f6f47e530,在ohpm-repo 2.0.0版本中，listen的默认值已更改为 l isten : 0.0.0.0:8088，如果listen的host配置为0.0.0.0，则字段store.config.server不可省略 ，必须 配置为详细地址，例如 http://localhost:8088 。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 版本升级 > 1.1.0升级至2.X.X/5.X.X版本,ide-upgrade-110_to_2xx,1.1.0升级至2.X.X/5.X.X版本,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-upgrade-110_to_2xx,6,note,,69,640dae8264a46b395c64ec3d4b0a34a782962ccb21f7651f0985b12bc273c0a0,新版本配置文件还添加了很多信息的配置，例如 deploy_root 和 logs_path 等，此类信息在升级过程中可不改变，使用默认项。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 版本升级 > 1.1.0升级至2.X.X/5.X.X版本,ide-upgrade-110_to_2xx,1.1.0升级至2.X.X/5.X.X版本,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-upgrade-110_to_2xx,7,caution,,65,716af1a0f7446059e0079ca2c2f9358a092cd42c2026490bacb9727c8e85051f,在使用新部署目录时，旧版本的部署目录中meta文件一定要迁移到新版本部署目录中，否则使用meta加密组件加密的数据无法被正确解密。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 版本升级 > 1.1.0升级至2.X.X/5.X.X版本,ide-upgrade-110_to_2xx,1.1.0升级至2.X.X/5.X.X版本,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-upgrade-110_to_2xx,8,caution,,52,a321bb7ea5ddd05e89a1236c161632b205b952725dbe761e63f57a0978347d01,该方法要求部署的多实例机器之间，使用的配置文件除根目录deploy_root外，其他配置项必须完全相同。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 版本升级 > 1.1.0升级至2.X.X/5.X.X版本,ide-upgrade-110_to_2xx,1.1.0升级至2.X.X/5.X.X版本,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-upgrade-110_to_2xx,9,caution,,64,dff200791f7dd15222a744ed0d46a3af601a537e97d09d94dca5370620cf40a3,若您想在其他目录使用ohpm-repo，请将对应版本ohpm-repo根目录中bin目录的路径配置到 系统环境变量 path中。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 版本升级 > 1.1.0升级至2.X.X/5.X.X版本,ide-upgrade-110_to_2xx,1.1.0升级至2.X.X/5.X.X版本,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-upgrade-110_to_2xx,10,note,,84,9465080135e68590ca8f0c7f7d1755daac06c8c29e94dcd7a11acca23f299d85,Windows系统： 关闭当前窗口，重新开启一个窗口 Linux系统或Mac系统： 在命令行中执行刷新命令：source ~/.bashrc或者. ~/.bashrc。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 版本升级 > 1.1.0升级至2.X.X/5.X.X版本,ide-upgrade-110_to_2xx,1.1.0升级至2.X.X/5.X.X版本,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-upgrade-110_to_2xx,11,note,,49,ff37fd7cdafab86a5f4d2a95b39c00451f550e989e0f6c150bd89f903c561e9c,版本升级之前，如果浏览器中已访问ohpm-repo页面，版本升级之后请刷新ohpm-repo页面。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 版本升级 > 2.X.X/5.X.X升级至更高版本,ide-upgrade-2xx_to_2xx,2.X.X/5.X.X升级至更高版本,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-upgrade-2xx_to_2xx,1,caution,,111,360ad35cf3cca9b52bbd821c233aded6e20ea5b26dc6ffd37e519e05a06c1d3d,如果部署的是多实例，升级前需要停下所有机器中的ohpm-repo服务，再进行升级操作。 若想在其他目录使用ohpm-repo，请将对应版本ohpm-repo工具包解压目录中bin目录的路径配置到 系统环境变量 path中。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 版本升级 > 2.X.X/5.X.X升级至更高版本,ide-upgrade-2xx_to_2xx,2.X.X/5.X.X升级至更高版本,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-upgrade-2xx_to_2xx,2,caution,,68,72b28a19b16cecb334c22976d619f55966bb8351b8a061f6bbb6a0829579063a,在使用新部署目录时，旧版本的部署目录中meta文件必须要迁移到新版本部署目录中，否则将导致使用meta加密组件加密的数据无法被正确解密。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 版本升级 > 2.X.X/5.X.X升级至更高版本,ide-upgrade-2xx_to_2xx,2.X.X/5.X.X升级至更高版本,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-upgrade-2xx_to_2xx,3,note,,49,ff37fd7cdafab86a5f4d2a95b39c00451f550e989e0f6c150bd89f903c561e9c,版本升级之前，如果浏览器中已访问ohpm-repo页面，版本升级之后请刷新ohpm-repo页面。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 自定义存储插件 > 自定义存储插件配置,ide-ohpm-repo-plugin-configuration,自定义存储插件配置,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-repo-plugin-configuration,1,caution,,52,10fc96c8c10cf9a920cc65282f66a333dab5b0517251a003afca5da9fe079778,当您使用自定义存储插件对接自己的存储系统时，如果存在网络通信，建议使用https协议，确保信息安全传输。
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 自定义存储插件 > 自定义存储插件配置,ide-ohpm-repo-plugin-configuration,自定义存储插件配置,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-repo-plugin-configuration,2,caution,,156,aad9c315ce1291df1c9cf32d9d6dd4d1ec58bd928f7bd054660fed0e1313f100,"打开CustomStorage.ts模板文件，需要编写代码实现接口类StoragePlugin，实现init, save, delete, download和getDownloadUrl五个基础函数，实现类CustomStorage的名字可自定义修改。 当使用自定义存储插件时，db存储位置必须为 MySQL 。"
工具,开发环境搭建,工具 > 开发环境搭建 > 工程创建 > 模块管理 > ohpm-repo私仓搭建工具 > 附录 > 自定义存储插件 > 自定义存储插件配置,ide-ohpm-repo-plugin-configuration,自定义存储插件配置,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ide-ohpm-repo-plugin-configuration,3,note,,287,7a6df3d300d4ca63ff643d5897f704c2dae6758ea1cba0a08fe01d6a0cc04f3f,如果CustomStorage.ts没有存放在plugins内，请先修改 tsconfig.json 文件include和outDir参数，前者指定待编译插件代码的存储目录，后者指定编译完成后文件的输出位置，然后再在ohpm-repo解压根目录执行编译命令tsc。 // tsconfig.json 文件中的默认配置 // 默认值：插件存放在 ./plugin
