section,root,menu_path,slug,page_title,url,position,level,heading,anchor_id
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > TypedContinuousVector > GetData,cannkit-typedcontinuousvector-getdata,GetData,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-typedcontinuousvector-getdata,1,1,GetData,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > TypedContinuousVector > GetData,cannkit-typedcontinuousvector-getdata,GetData,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-typedcontinuousvector-getdata,2,4,函数功能,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > TypedContinuousVector > GetData,cannkit-typedcontinuousvector-getdata,GetData,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-typedcontinuousvector-getdata,3,4,函数原型,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > TypedContinuousVector > GetData,cannkit-typedcontinuousvector-getdata,GetData,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-typedcontinuousvector-getdata,4,4,参数说明,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > TypedContinuousVector > GetData,cannkit-typedcontinuousvector-getdata,GetData,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-typedcontinuousvector-getdata,5,4,返回值,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > TypedContinuousVector > GetData,cannkit-typedcontinuousvector-getdata,GetData,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-typedcontinuousvector-getdata,6,4,约束说明,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > TypedContinuousVector > GetData,cannkit-typedcontinuousvector-getdata,GetData,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-typedcontinuousvector-getdata,7,4,调用示例,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > TensorPlacement,cannkit-tensorplacement,TensorPlacement,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-tensorplacement,1,1,TensorPlacement,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > 内部关联接口,cannkit-internal-associated-apis,内部关联接口,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-internal-associated-apis,1,1,内部关联接口,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > 内部关联接口,cannkit-internal-associated-apis,内部关联接口,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-internal-associated-apis,2,4,KernelContext类,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > 内部关联接口,cannkit-internal-associated-apis,内部关联接口,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-internal-associated-apis,3,4,TilingParseContext类,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > 内部关联接口,cannkit-internal-associated-apis,内部关联接口,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-internal-associated-apis,4,4,Chain类,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > 内部关联接口,cannkit-internal-associated-apis,内部关联接口,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-internal-associated-apis,5,4,ContinuousBuffer类,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > 内部关联接口,cannkit-internal-associated-apis,内部关联接口,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-internal-associated-apis,6,4,KernelExtendInfo类,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > 内部关联接口,cannkit-internal-associated-apis,内部关联接口,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-internal-associated-apis,7,4,TensorOperateType,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > 内部关联接口,cannkit-internal-associated-apis,内部关联接口,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-internal-associated-apis,8,4,StructSizeInfoBase类,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > 内部关联接口,cannkit-internal-associated-apis,内部关联接口,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-internal-associated-apis,9,4,TilingDataStructBase类,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > 内部关联接口,cannkit-internal-associated-apis,内部关联接口,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-internal-associated-apis,10,4,数值计算校验相关接口,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > 内部关联接口,cannkit-internal-associated-apis,内部关联接口,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-internal-associated-apis,11,4,OpExecuteContext类,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间,cannkit-ge-namespace,ge命名空间,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-ge-namespace,1,1,ge命名空间,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator,cannkit-allocator,Allocator,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-allocator,1,1,Allocator,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > 构造函数和析构函数,cannkit-allocator-construction-and-destructor,构造函数和析构函数,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-allocator-construction-and-destructor,1,1,构造函数和析构函数,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > 构造函数和析构函数,cannkit-allocator-construction-and-destructor,构造函数和析构函数,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-allocator-construction-and-destructor,2,4,函数功能,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > 构造函数和析构函数,cannkit-allocator-construction-and-destructor,构造函数和析构函数,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-allocator-construction-and-destructor,3,4,函数原型,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > 构造函数和析构函数,cannkit-allocator-construction-and-destructor,构造函数和析构函数,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-allocator-construction-and-destructor,4,4,参数说明,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > 构造函数和析构函数,cannkit-allocator-construction-and-destructor,构造函数和析构函数,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-allocator-construction-and-destructor,5,4,返回值,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > 构造函数和析构函数,cannkit-allocator-construction-and-destructor,构造函数和析构函数,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-allocator-construction-and-destructor,6,4,异常处理,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > 构造函数和析构函数,cannkit-allocator-construction-and-destructor,构造函数和析构函数,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-allocator-construction-and-destructor,7,4,约束说明,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > Malloc,cannkit-malloc,Malloc,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-malloc,1,1,Malloc,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > Malloc,cannkit-malloc,Malloc,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-malloc,2,4,函数功能,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > Malloc,cannkit-malloc,Malloc,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-malloc,3,4,函数原型,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > Malloc,cannkit-malloc,Malloc,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-malloc,4,4,参数说明,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > Malloc,cannkit-malloc,Malloc,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-malloc,5,4,返回值,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > Malloc,cannkit-malloc,Malloc,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-malloc,6,4,异常处理,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > Malloc,cannkit-malloc,Malloc,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-malloc,7,4,约束说明,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > Free,cannkit-allocator-free,Free,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-allocator-free,1,1,Free,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > Free,cannkit-allocator-free,Free,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-allocator-free,2,4,函数功能,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > Free,cannkit-allocator-free,Free,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-allocator-free,3,4,函数原型,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > Free,cannkit-allocator-free,Free,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-allocator-free,4,4,参数说明,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > Free,cannkit-allocator-free,Free,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-allocator-free,5,4,返回值,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > Free,cannkit-allocator-free,Free,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-allocator-free,6,4,异常处理,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > Free,cannkit-allocator-free,Free,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-allocator-free,7,4,约束说明,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > MallocAdvise,cannkit-mallocadvise,MallocAdvise,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-mallocadvise,1,1,MallocAdvise,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > MallocAdvise,cannkit-mallocadvise,MallocAdvise,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-mallocadvise,2,4,函数功能,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > MallocAdvise,cannkit-mallocadvise,MallocAdvise,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-mallocadvise,3,4,函数原型,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > MallocAdvise,cannkit-mallocadvise,MallocAdvise,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-mallocadvise,4,4,参数说明,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > MallocAdvise,cannkit-mallocadvise,MallocAdvise,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-mallocadvise,5,4,返回值,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > MallocAdvise,cannkit-mallocadvise,MallocAdvise,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-mallocadvise,6,4,异常处理,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > Allocator > MallocAdvise,cannkit-mallocadvise,MallocAdvise,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-mallocadvise,7,4,约束说明,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString,cannkit-ascendstring,AscendString,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-ascendstring,1,1,AscendString,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > 构造函数和析构函数,cannkit-ascendstring-construction-and-destructor,构造函数和析构函数,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-ascendstring-construction-and-destructor,1,1,构造函数和析构函数,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > 构造函数和析构函数,cannkit-ascendstring-construction-and-destructor,构造函数和析构函数,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-ascendstring-construction-and-destructor,2,4,函数功能,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > 构造函数和析构函数,cannkit-ascendstring-construction-and-destructor,构造函数和析构函数,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-ascendstring-construction-and-destructor,3,4,函数原型,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > 构造函数和析构函数,cannkit-ascendstring-construction-and-destructor,构造函数和析构函数,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-ascendstring-construction-and-destructor,4,4,参数说明,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > 构造函数和析构函数,cannkit-ascendstring-construction-and-destructor,构造函数和析构函数,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-ascendstring-construction-and-destructor,5,4,返回值,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > 构造函数和析构函数,cannkit-ascendstring-construction-and-destructor,构造函数和析构函数,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-ascendstring-construction-and-destructor,6,4,异常处理,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > 构造函数和析构函数,cannkit-ascendstring-construction-and-destructor,构造函数和析构函数,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-ascendstring-construction-and-destructor,7,4,约束说明,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > GetString,cannkit-getstring,GetString,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getstring,1,1,GetString,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > GetString,cannkit-getstring,GetString,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getstring,2,4,函数功能,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > GetString,cannkit-getstring,GetString,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getstring,3,4,函数原型,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > GetString,cannkit-getstring,GetString,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getstring,4,4,约束说明,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > GetString,cannkit-getstring,GetString,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getstring,5,4,参数说明,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > GetString,cannkit-getstring,GetString,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getstring,6,4,返回值,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > 关系符重载,cannkit-reloading-relational-operators,关系符重载,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-reloading-relational-operators,1,1,关系符重载,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > Find,cannkit-find,Find,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-find,1,1,Find,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > Find,cannkit-find,Find,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-find,2,4,函数功能,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > Find,cannkit-find,Find,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-find,3,4,函数原型,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > Find,cannkit-find,Find,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-find,4,4,约束说明,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > Find,cannkit-find,Find,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-find,5,4,参数说明,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > Find,cannkit-find,Find,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-find,6,4,返回值,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > Hash,cannkit-hash,Hash,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-hash,1,1,Hash,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > Hash,cannkit-hash,Hash,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-hash,2,4,函数功能,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > Hash,cannkit-hash,Hash,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-hash,3,4,函数原型,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > Hash,cannkit-hash,Hash,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-hash,4,4,约束说明,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > Hash,cannkit-hash,Hash,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-hash,5,4,参数说明,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > Hash,cannkit-hash,Hash,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-hash,6,4,返回值,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > GetLength,cannkit-getlength,GetLength,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getlength,1,1,GetLength,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > GetLength,cannkit-getlength,GetLength,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getlength,2,4,函数功能,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > GetLength,cannkit-getlength,GetLength,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getlength,3,4,函数原型,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > GetLength,cannkit-getlength,GetLength,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getlength,4,4,约束说明,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > GetLength,cannkit-getlength,GetLength,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getlength,5,4,参数说明,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AscendString > GetLength,cannkit-getlength,GetLength,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getlength,6,4,返回值,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AttrValue,cannkit-attrvalue,AttrValue,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-attrvalue,1,1,AttrValue,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AttrValue > 构造函数和析构函数,cannkit-attrvalue-construction-and-destructor,构造函数和析构函数,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-attrvalue-construction-and-destructor,1,1,构造函数和析构函数,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AttrValue > 构造函数和析构函数,cannkit-attrvalue-construction-and-destructor,构造函数和析构函数,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-attrvalue-construction-and-destructor,2,4,函数功能,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AttrValue > 构造函数和析构函数,cannkit-attrvalue-construction-and-destructor,构造函数和析构函数,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-attrvalue-construction-and-destructor,3,4,函数原型,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AttrValue > 构造函数和析构函数,cannkit-attrvalue-construction-and-destructor,构造函数和析构函数,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-attrvalue-construction-and-destructor,4,4,参数说明,
开发,AI,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > ge命名空间 > AttrValue > 构造函数和析构函数,cannkit-attrvalue-construction-and-destructor,构造函数和析构函数,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-attrvalue-construction-and-destructor,5,4,返回值,
